,occurrence_no,Locality,county_original,state,cc
1072,992444,Kotelnich,Kotelnich,Kirov,RU
1073,992444,Kotelnich,Kotelnich,Kirov,RU
1074,992444,Kotelnich,Kotelnich,Kirov,RU
1075,992444,Kotelnich,Kotelnich,Kirov,RU
1076,992444,Kotelnich,Kotelnich,Kirov,RU
1077,992444,Kotelnich,Kotelnich,Kirov,RU
1078,992444,Kotelnich,Kotelnich,Kirov,RU
1079,992444,Kotelnich,Kotelnich,Kirov,RU
1080,992444,Kotelnich,Kotelnich,Kirov,RU
1081,992444,Kotelnich,Kotelnich,Kirov,RU
1082,994651,Slobodskoi,Slobodskoi,Kirov,RU
1083,994654,Slobodskoi,Slobodskoi,Kirov,RU
1084,1000568,Somerset,Somerset,England,UK
1085,1000597,Somerset,Somerset,England,UK
1086,1000598,Somerset,Somerset,England,UK
1087,1000599,Baden-Wurttemberg,,Baden-Wurttemberg,DE
1088,1000600,Somerset,Somerset,England,UK
1089,1015065,Victoria West (Ubuntu),Victoria West (Ubuntu),Northern Cape,ZA
1090,1015065,Victoria West (Ubuntu),Victoria West (Ubuntu),Northern Cape,ZA
1091,1016625,Gotha,Gotha,Thuringia,DE
1092,1020533,Somerset,Somerset,England,UK
1093,1061295,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
1094,1061296,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
1095,1063536,Gaume,,Gaume,BE
1096,1063537,Tubingen,Tubingen,Baden-Wurttemberg,DE
1097,1063538,Tubingen,Tubingen,Baden-Wurttemberg,DE
1098,1071624,Agudo,Agudo,Rio Grande do Sul,BR
1099,1081099,Songea,Songea,Ruvuma,TZ
1100,1081100,Songea,Songea,Ruvuma,TZ
1101,1081101,Songea,Songea,Ruvuma,TZ
1102,1081115,Songea,Songea,Ruvuma,TZ
1103,1081116,Songea,Songea,Ruvuma,TZ
1104,1081117,Songea,Songea,Ruvuma,TZ
1105,1081118,Songea,Songea,Ruvuma,TZ
1106,1087527,West Bengal,,West Bengal,IN
1107,1087528,West Bengal,,West Bengal,IN
1108,1087529,West Bengal,,West Bengal,IN
1109,1087530,West Bengal,,West Bengal,IN
1110,1087531,West Bengal,,West Bengal,IN
1111,1087532,West Bengal,,West Bengal,IN
1112,1087533,West Bengal,,West Bengal,IN
1113,1087534,West Bengal,,West Bengal,IN
1114,1087534,West Bengal,,West Bengal,IN
1115,1087534,West Bengal,,West Bengal,IN
1116,1087535,West Bengal,,West Bengal,IN
1117,1087543,West Bengal,,West Bengal,IN
1118,1087544,West Bengal,,West Bengal,IN
1119,1087544,West Bengal,,West Bengal,IN
1120,1087544,West Bengal,,West Bengal,IN
1121,1087544,West Bengal,,West Bengal,IN
1122,1087544,West Bengal,,West Bengal,IN
1123,1087544,West Bengal,,West Bengal,IN
1124,1087544,West Bengal,,West Bengal,IN
1125,1087544,West Bengal,,West Bengal,IN
1126,1087544,West Bengal,,West Bengal,IN
1127,1087544,West Bengal,,West Bengal,IN
1128,1087545,West Bengal,,West Bengal,IN
1129,1087546,West Bengal,,West Bengal,IN
1130,1087553,West Bengal,,West Bengal,IN
1131,1087554,West Bengal,,West Bengal,IN
1132,1087554,West Bengal,,West Bengal,IN
1133,1087554,West Bengal,,West Bengal,IN
1134,1087554,West Bengal,,West Bengal,IN
1135,1087563,West Bengal,,West Bengal,IN
1136,1089128,Ruvuma,,Ruvuma,TZ
1137,1091172,Archer,Archer,Texas,US
1138,1091175,Baylor,Baylor,Texas,US
1139,1099935,Tubingen,Tubingen,Baden-Wurttemberg,DE
1140,1099936,Tubingen,Tubingen,Baden-Wurttemberg,DE
1141,1099937,Tubingen,Tubingen,Baden-Wurttemberg,DE
1142,1104077,Sachsen-Anhalt,,Sachsen-Anhalt,DE
1143,1127578,Ilekskii,Ilekskii,Orenburg,RU
1144,1127596,Usinsk,Usinsk,Komi,RU
1145,1127600,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
1146,1127602,Xinjiang,,Xinjiang,CN
1147,1127724,Zhuengeerqi,Zhuengeerqi,Nei Mongol,CN
1148,1129488,Gansu,,Gansu,CN
1149,1129494,Henan,,Henan,CN
1150,1129496,Baode,Baode,Shanxi,CN
1151,1129543,Zhuengeerqi,Zhuengeerqi,Nei Mongol,CN
1152,1129555,Fugu,Fugu,Shaanxi,CN
1153,1129613,Xinjiang,,Xinjiang,CN
1154,1129613,Xinjiang,,Xinjiang,CN
1155,1129613,Xinjiang,,Xinjiang,CN
1156,1129613,Xinjiang,,Xinjiang,CN
1157,1129613,Xinjiang,,Xinjiang,CN
1158,1129613,Xinjiang,,Xinjiang,CN
1159,1129613,Xinjiang,,Xinjiang,CN
1160,1129613,Xinjiang,,Xinjiang,CN
1161,1129613,Xinjiang,,Xinjiang,CN
1162,1129613,Xinjiang,,Xinjiang,CN
1163,1129616,Turfan,Turfan,Xinjiang,CN
1164,1129819,Nei Mongol,,Nei Mongol,CN
1165,1129820,Fugu,Fugu,Shaanxi,CN
1166,1129822,Ruvuma,,Ruvuma,TZ
1167,1129827,Shaanxi,,Shaanxi,CN
1168,1129896,Shanxi,,Shanxi,CN
1169,1129904,Shanxi,,Shanxi,CN
1170,1129930,Xinjiang,,Xinjiang,CN
1171,1129958,Shanxi,,Shanxi,CN
1172,1129960,Shanxi,,Shanxi,CN
1173,1129967,Shaanxi,,Shaanxi,CN
1174,1129970,Shanxi,,Shanxi,CN
1175,1130045,Xinjiang,,Xinjiang,CN
1176,1130046,Xinjiang,,Xinjiang,CN
1177,1130056,Xinjiang,,Xinjiang,CN
1178,1130060,Turfan,Turfan,Xinjiang,CN
1179,1130081,Shanxi,,Shanxi,CN
1180,1130082,Shanxi,,Shanxi,CN
1181,1132298,Engcobo,Engcobo,Eastern Cape,ZA
1182,1134141,Free State,,Free State,ZA
1183,1134183,Eastern Cape,,Eastern Cape,ZA
1184,1134184,Eastern Cape,,Eastern Cape,ZA
1185,1134185,Eastern Cape,,Eastern Cape,ZA
1186,1135798,Cacadu,Cacadu,Eastern Cape,ZA
1187,1143578,Eastern Cape,,Eastern Cape,ZA
1188,1144137,Bergville,Bergville,KwaZulu-Natal,ZA
1189,1144138,Thabo Mofutsanyane,Thabo Mofutsanyane,Free State,ZA
1190,1144139,Free State,,Free State,ZA
1191,1163743,Tetyushi,Tetyushi,Tatarstan,RU
1192,1164061,Ladybrand,Ladybrand,Free State,ZA
1193,1167760,,,,AA
1194,1168375,Rio Negro,,Rio Negro,AR
1195,1180055,Somerset,Somerset,England,UK
1196,1180056,Somerset,Somerset,England,UK
1197,1202387,Greenwood,Greenwood,Kansas,US
1198,1220771,Sterkstroom,Sterkstroom,Eastern Cape,ZA
1199,1220772,Sterkstroom,Sterkstroom,Eastern Cape,ZA
1200,1220773,Sterkstroom,Sterkstroom,Eastern Cape,ZA
1201,1220780,Ruvuma,,Ruvuma,TZ
1202,1220780,Ruvuma,,Ruvuma,TZ
1203,1220781,Songea,Songea,Ruvuma,TZ
1204,1226616,Alghero,Alghero,Sassero,IT
1205,1267002,Liulin,Liulin,Shanxi,CN
1206,1284946,Free State,,Free State,ZA
1207,1284947,Free State,,Free State,ZA
1208,1284948,Free State,,Free State,ZA
1209,1285179,Cacadu,Cacadu,Eastern Cape,ZA
1210,1285180,Cacadu,Cacadu,Eastern Cape,ZA
1211,1285181,Cacadu,Cacadu,Eastern Cape,ZA
1212,1285183,Central Karoo,Central Karoo,Western Cape,ZA
1213,1285187,Central Karoo,Central Karoo,Western Cape,ZA
1214,1285188,Central Karoo,Central Karoo,Western Cape,ZA
1215,1285189,Central Karoo,Central Karoo,Western Cape,ZA
1216,1285190,Eastern Cape,,Eastern Cape,ZA
1217,1285941,Ihosy,Ihosy,Ihorombe,MG
1218,1286771,Henan,,Henan,CN
1219,1286785,,,,AA
1220,1286798,Gwembe,Gwembe,Southern,ZM
1221,1286799,Gwembe,Gwembe,Southern,ZM
1222,1287092,Western Cape,,Western Cape,ZA
1223,1287093,Beaufort West,Beaufort West,Western Cape,ZA
1224,1297470,Ruvuma,,Ruvuma,TZ
1225,1297471,Ruvuma,,Ruvuma,TZ
1226,1300959,Xinjiang,,Xinjiang,CN
1227,1300961,Madhya Pradesh,,Madhya Pradesh,IN
1228,1301948,Pittsburgh,Pittsburgh,Pennsylvania,US
1229,1302445,Adilabad,Adilabad,Andhra Pradesh,IN
1230,1302507,Mendoza,,Mendoza,AR
1231,1303961,Beaufort West,Beaufort West,Western Cape,ZA
1232,1304070,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1233,1304071,Fraserburg,Fraserburg,Northern Cape,ZA
1234,1304146,Beaufort West,Beaufort West,Western Cape,ZA
1235,1304147,Beaufort West,Beaufort West,Western Cape,ZA
1236,1304148,Beaufort West,Beaufort West,Western Cape,ZA
1237,1304152,Beaufort West,Beaufort West,Western Cape,ZA
1238,1304555,Beaufort West,Beaufort West,Western Cape,ZA
1239,1304556,Beaufort West,Beaufort West,Western Cape,ZA
1240,1304557,Beaufort West,Beaufort West,Western Cape,ZA
1241,1304558,Beaufort West,Beaufort West,Western Cape,ZA
1242,1304559,Beaufort West,Beaufort West,Western Cape,ZA
1243,1304560,Beaufort West,Beaufort West,Western Cape,ZA
1244,1304561,Beaufort West,Beaufort West,Western Cape,ZA
1245,1304562,Beaufort West,Beaufort West,Western Cape,ZA
1246,1304564,Beaufort West,Beaufort West,Western Cape,ZA
1247,1304566,Murraysburg,Murraysburg,Eastern Cape,ZA
1248,1304567,Murraysburg,Murraysburg,Eastern Cape,ZA
1249,1304568,Murraysburg,Murraysburg,Eastern Cape,ZA
1250,1304569,Murraysburg,Murraysburg,Eastern Cape,ZA
1251,1304575,Murraysburg,Murraysburg,Eastern Cape,ZA
1252,1304577,Murraysburg,Murraysburg,Western Cape,ZA
1253,1304579,Murraysburg,Murraysburg,Western Cape,ZA
1254,1304579,Murraysburg,Murraysburg,Western Cape,ZA
1255,1304579,Murraysburg,Murraysburg,Western Cape,ZA
1256,1304579,Murraysburg,Murraysburg,Western Cape,ZA
1257,1304580,Murraysburg,Murraysburg,Western Cape,ZA
1258,1304580,Murraysburg,Murraysburg,Western Cape,ZA
1259,1304581,Murraysburg,Murraysburg,Western Cape,ZA
1260,1304582,Murraysburg,Murraysburg,Western Cape,ZA
1261,1304583,Murraysburg,Murraysburg,Western Cape,ZA
1262,1304584,Murraysburg,Murraysburg,Western Cape,ZA
1263,1304585,Murraysburg,Murraysburg,Western Cape,ZA
1264,1304589,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1265,1304590,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1266,1304591,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1267,1304592,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1268,1304593,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1269,1304602,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1270,1304603,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1271,1304604,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1272,1304605,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1273,1304606,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1274,1304606,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1275,1304607,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1276,1304608,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1277,1304758,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1278,1304759,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1279,1304761,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1280,1304762,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1281,1304763,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1282,1304765,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1283,1304768,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1284,1304769,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1285,1304770,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1286,1304771,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1287,1304772,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1288,1304773,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1289,1304774,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1290,1304819,Kotlas,Kotlas,Arkhangelsk,RU
1291,1304821,Victoria West,Victoria West,Northern Cape,ZA
1292,1304828,Victoria West,Victoria West,Northern Cape,ZA
1293,1304828,Victoria West,Victoria West,Northern Cape,ZA
1294,1304828,Victoria West,Victoria West,Northern Cape,ZA
1295,1304829,Victoria West,Victoria West,Northern Cape,ZA
1296,1304830,Victoria West,Victoria West,Northern Cape,ZA
1297,1304831,Victoria West,Victoria West,Northern Cape,ZA
1298,1304832,Victoria West,Victoria West,Northern Cape,ZA
1299,1304833,Victoria West,Victoria West,Northern Cape,ZA
1300,1304834,Victoria West,Victoria West,Northern Cape,ZA
1301,1304835,Victoria West,Victoria West,Northern Cape,ZA
1302,1304836,Victoria West,Victoria West,Northern Cape,ZA
1303,1304838,Victoria West,Victoria West,Northern Cape,ZA
1304,1304839,Victoria West,Victoria West,Northern Cape,ZA
1305,1304840,Victoria West,Victoria West,Northern Cape,ZA
1306,1304873,Kotlas,Kotlas,Arkhangelsk,RU
1307,1304874,Kotlas,Kotlas,Arkhangelsk,RU
1308,1304875,Kotlas,Kotlas,Arkhangelsk,RU
1309,1304876,Kotlas,Kotlas,Arkhangelsk,RU
1310,1304940,Camdeboo,Camdeboo,Eastern Cape,ZA
1311,1304941,Camdeboo,Camdeboo,Eastern Cape,ZA
1312,1304942,Camdeboo,Camdeboo,Eastern Cape,ZA
1313,1304943,Camdeboo,Camdeboo,Eastern Cape,ZA
1314,1304944,Camdeboo,Camdeboo,Eastern Cape,ZA
1315,1304945,Camdeboo,Camdeboo,Eastern Cape,ZA
1316,1304946,Camdeboo,Camdeboo,Eastern Cape,ZA
1317,1304947,Camdeboo,Camdeboo,Eastern Cape,ZA
1318,1304947,Camdeboo,Camdeboo,Eastern Cape,ZA
1319,1304948,Camdeboo,Camdeboo,Eastern Cape,ZA
1320,1305341,Camdeboo,Camdeboo,Eastern Cape,ZA
1321,1305342,Camdeboo,Camdeboo,Eastern Cape,ZA
1322,1305342,Camdeboo,Camdeboo,Eastern Cape,ZA
1323,1305342,Camdeboo,Camdeboo,Eastern Cape,ZA
1324,1305342,Camdeboo,Camdeboo,Eastern Cape,ZA
1325,1305343,Camdeboo,Camdeboo,Eastern Cape,ZA
1326,1305344,Camdeboo,Camdeboo,Eastern Cape,ZA
1327,1305345,Camdeboo,Camdeboo,Eastern Cape,ZA
1328,1305347,Camdeboo,Camdeboo,Eastern Cape,ZA
1329,1305348,Camdeboo,Camdeboo,Eastern Cape,ZA
1330,1305432,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1331,1305433,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1332,1305434,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1333,1305435,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1334,1305436,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1335,1305437,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1336,1305438,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1337,1305440,Central Karoo,Central Karoo,Western Cape,ZA
1338,1305441,Central Karoo,Central Karoo,Western Cape,ZA
1339,1305442,Central Karoo,Central Karoo,Western Cape,ZA
1340,1305443,Central Karoo,Central Karoo,Western Cape,ZA
1341,1305444,Central Karoo,Central Karoo,Western Cape,ZA
1342,1305447,Central Karoo,Central Karoo,Western Cape,ZA
1343,1305448,Central Karoo,Central Karoo,Western Cape,ZA
1344,1305449,Central Karoo,Central Karoo,Western Cape,ZA
1345,1305450,Central Karoo,Central Karoo,Western Cape,ZA
1346,1305451,Central Karoo,Central Karoo,Western Cape,ZA
1347,1305469,Eastern Cape,,Eastern Cape,ZA
1348,1305470,Eastern Cape,,Eastern Cape,ZA
1349,1305470,Eastern Cape,,Eastern Cape,ZA
1350,1305470,Eastern Cape,,Eastern Cape,ZA
1351,1305470,Eastern Cape,,Eastern Cape,ZA
1352,1305470,Eastern Cape,,Eastern Cape,ZA
1353,1305470,Eastern Cape,,Eastern Cape,ZA
1354,1305470,Eastern Cape,,Eastern Cape,ZA
1355,1305470,Eastern Cape,,Eastern Cape,ZA
1356,1305470,Eastern Cape,,Eastern Cape,ZA
1357,1305470,Eastern Cape,,Eastern Cape,ZA
1358,1305470,Eastern Cape,,Eastern Cape,ZA
1359,1305470,Eastern Cape,,Eastern Cape,ZA
1360,1305470,Eastern Cape,,Eastern Cape,ZA
1361,1305470,Eastern Cape,,Eastern Cape,ZA
1362,1305470,Eastern Cape,,Eastern Cape,ZA
1363,1305470,Eastern Cape,,Eastern Cape,ZA
1364,1305470,Eastern Cape,,Eastern Cape,ZA
1365,1305470,Eastern Cape,,Eastern Cape,ZA
1366,1305470,Eastern Cape,,Eastern Cape,ZA
1367,1305470,Eastern Cape,,Eastern Cape,ZA
1368,1305470,Eastern Cape,,Eastern Cape,ZA
1369,1305470,Eastern Cape,,Eastern Cape,ZA
1370,1305470,Eastern Cape,,Eastern Cape,ZA
1371,1305470,Eastern Cape,,Eastern Cape,ZA
1372,1305470,Eastern Cape,,Eastern Cape,ZA
1373,1305471,Eastern Cape,,Eastern Cape,ZA
1374,1305472,Eastern Cape,,Eastern Cape,ZA
1375,1305472,Eastern Cape,,Eastern Cape,ZA
1376,1305473,Eastern Cape,,Eastern Cape,ZA
1377,1305474,Eastern Cape,,Eastern Cape,ZA
1378,1305475,Eastern Cape,,Eastern Cape,ZA
1379,1305478,Eastern Cape,,Eastern Cape,ZA
1380,1305479,Eastern Cape,,Eastern Cape,ZA
1381,1305481,Eastern Cape,,Eastern Cape,ZA
1382,1305481,Eastern Cape,,Eastern Cape,ZA
1383,1305481,Eastern Cape,,Eastern Cape,ZA
1384,1305482,Eastern Cape,,Eastern Cape,ZA
1385,1305519,Western Cape,,Western Cape,ZA
1386,1305520,Western Cape,,Western Cape,ZA
1387,1305521,Western Cape,,Western Cape,ZA
1388,1305522,Western Cape,,Western Cape,ZA
1389,1305523,Western Cape,,Western Cape,ZA
1390,1305525,Eastern Cape,,Eastern Cape,ZA
1391,1305528,Eastern Cape,,Eastern Cape,ZA
1392,1305529,Eastern Cape,,Eastern Cape,ZA
1393,1307517,Eastern Cape,,Eastern Cape,ZA
1394,1307762,Murraysburg,Murraysburg,Western Cape,ZA
1395,1307762,Murraysburg,Murraysburg,Western Cape,ZA
1396,1307762,Murraysburg,Murraysburg,Western Cape,ZA
1397,1307762,Murraysburg,Murraysburg,Western Cape,ZA
1398,1307762,Murraysburg,Murraysburg,Western Cape,ZA
1399,1307762,Murraysburg,Murraysburg,Western Cape,ZA
1400,1307762,Murraysburg,Murraysburg,Western Cape,ZA
1401,1307763,Murraysburg,Murraysburg,Western Cape,ZA
1402,1307766,Murraysburg,Murraysburg,Western Cape,ZA
1403,1308610,Turpan,Turpan,Xinjiang,CN
1404,1308630,Jimsar,Jimsar,Xinjiang,CN
1405,1308640,Sunan,Sunan,Gansu,CN
1406,1308641,Beaufort West,Beaufort West,Western Cape,ZA
1407,1308652,Beaufort West,Beaufort West,Western Cape,ZA
1408,1308653,Beaufort West,Beaufort West,Western Cape,ZA
1409,1308655,Beaufort West,Beaufort West,Western Cape,ZA
1410,1308656,Beaufort West,Beaufort West,Western Cape,ZA
1411,1308657,Beaufort West,Beaufort West,Western Cape,ZA
1412,1308658,Beaufort West,Beaufort West,Western Cape,ZA
1413,1308660,Beaufort West,Beaufort West,Western Cape,ZA
1414,1308661,Beaufort West,Beaufort West,Western Cape,ZA
1415,1308670,Beaufort West,Beaufort West,Western Cape,ZA
1416,1308672,Beaufort West,Beaufort West,Western Cape,ZA
1417,1308673,Beaufort West,Beaufort West,Western Cape,ZA
1418,1308674,Beaufort West,Beaufort West,Western Cape,ZA
1419,1308676,Beaufort West,Beaufort West,Western Cape,ZA
1420,1308683,Beaufort West,Beaufort West,Western Cape,ZA
1421,1308685,Eastern Cape,,Eastern Cape,ZA
1422,1308691,Murraysburg,Murraysburg,Western Cape,ZA
1423,1308692,Murraysburg,Murraysburg,Western Cape,ZA
1424,1308694,Murraysburg,Murraysburg,Western Cape,ZA
1425,1308695,Murraysburg,Murraysburg,Western Cape,ZA
1426,1308697,Murraysburg,Murraysburg,Western Cape,ZA
1427,1308703,Eastern Cape,,Eastern Cape,ZA
1428,1308721,Candelaria,Candelaria,Rio Grande do Sul,BR
1429,1308721,Candelaria,Candelaria,Rio Grande do Sul,BR
1430,1308721,Candelaria,Candelaria,Rio Grande do Sul,BR
1431,1308723,Candelaria,Candelaria,Rio Grande do Sul,BR
1432,1308742,Rio Grande do Sul,,Rio Grande do Sul,BR
1433,1308745,Rio Grande do Sul,,Rio Grande do Sul,BR
1434,1308747,Linxian,Linxian,Shanxi,CN
1435,1308748,Linxian,Linxian,Shanxi,CN
1436,1308766,Marrakech-Safi,,Marrakech-Safi,MA
1437,1308851,Beaufort West,Beaufort West,Western Cape,ZA
1438,1308852,Beaufort West,Beaufort West,Western Cape,ZA
1439,1308853,Beaufort West,Beaufort West,Western Cape,ZA
1440,1308855,Beaufort West,Beaufort West,Western Cape,ZA
1441,1309908,Beaufort West,Beaufort West,Western Cape,ZA
1442,1309909,Murraysburg,Murraysburg,Western Cape,ZA
1443,1310103,Camdeboo,Camdeboo,Eastern Cape,ZA
1444,1310103,Camdeboo,Camdeboo,Eastern Cape,ZA
1445,1310103,Camdeboo,Camdeboo,Eastern Cape,ZA
1446,1310103,Camdeboo,Camdeboo,Eastern Cape,ZA
1447,1310104,Camdeboo,Camdeboo,Eastern Cape,ZA
1448,1310105,Camdeboo,Camdeboo,Eastern Cape,ZA
1449,1310106,Camdeboo,Camdeboo,Eastern Cape,ZA
1450,1310107,Camdeboo,Camdeboo,Eastern Cape,ZA
1451,1310107,Camdeboo,Camdeboo,Eastern Cape,ZA
1452,1310107,Camdeboo,Camdeboo,Eastern Cape,ZA
1453,1310108,Camdeboo,Camdeboo,Eastern Cape,ZA
1454,1310110,Camdeboo,Camdeboo,Eastern Cape,ZA
1455,1310111,Camdeboo,Camdeboo,Eastern Cape,ZA
1456,1310194,Camdeboo,Camdeboo,Eastern Cape,ZA
1457,1310195,Camdeboo,Camdeboo,Eastern Cape,ZA
1458,1310197,Camdeboo,Camdeboo,Eastern Cape,ZA
1459,1310198,Camdeboo,Camdeboo,Eastern Cape,ZA
1460,1310199,Camdeboo,Camdeboo,Eastern Cape,ZA
1461,1310199,Camdeboo,Camdeboo,Eastern Cape,ZA
1462,1310199,Camdeboo,Camdeboo,Eastern Cape,ZA
1463,1310200,Camdeboo,Camdeboo,Eastern Cape,ZA
1464,1310201,Camdeboo,Camdeboo,Eastern Cape,ZA
1465,1310202,Camdeboo,Camdeboo,Eastern Cape,ZA
1466,1310203,Camdeboo,Camdeboo,Eastern Cape,ZA
1467,1310204,Camdeboo,Camdeboo,Eastern Cape,ZA
1468,1313318,Beaufort West,Beaufort West,Western Cape,ZA
1469,1313320,Prince Albert,Prince Albert,Western Cape,ZA
1470,1313321,Prince Albert,Prince Albert,Western Cape,ZA
1471,1313322,Prince Albert,Prince Albert,Western Cape,ZA
1472,1313323,Beaufort West,Beaufort West,Western Cape,ZA
1473,1313325,Fraserburg,Fraserburg,Northern Cape,ZA
1474,1313326,Fraserburg,Fraserburg,Northern Cape,ZA
1475,1313327,Fraserburg,Fraserburg,Northern Cape,ZA
1476,1313328,Fraserburg,Fraserburg,Northern Cape,ZA
1477,1313331,Fraserburg,Fraserburg,Northern Cape,ZA
1478,1313333,Fraserburg,Fraserburg,Northern Cape,ZA
1479,1313335,Prince Albert,Prince Albert,Western Cape,ZA
1480,1313336,Prince Albert,Prince Albert,Western Cape,ZA
1481,1313338,Prince Albert,Prince Albert,Western Cape,ZA
1482,1313339,Laingsburg,Laingsburg,Western Cape,ZA
1483,1313340,Prince Albert,Prince Albert,Western Cape,ZA
1484,1313341,Beaufort West,Beaufort West,Western Cape,ZA
1485,1313343,Beaufort West,Beaufort West,Western Cape,ZA
1486,1313344,Beaufort West,Beaufort West,Western Cape,ZA
1487,1313345,Central Karoo,Central Karoo,Western Cape,ZA
1488,1313351,Camdeboo,Camdeboo,Eastern Cape,ZA
1489,1313772,Rumphi,Rumphi,Northern Region,MW
1490,1313774,Rumphi,Rumphi,Northern Region,MW
1491,1313775,Rumphi,Rumphi,Northern Region,MW
1492,1313776,Rumphi,Rumphi,Northern Region,MW
1493,1313777,Rumphi,Rumphi,Northern Region,MW
1494,1313779,Rumphi,Rumphi,Northern Region,MW
1495,1313780,Rumphi,Rumphi,Northern Region,MW
1496,1313783,Rumphi,Rumphi,Northern Region,MW
1497,1313956,Ocher,Ocher,Perm,RU
1498,1313957,Ocher,Ocher,Perm,RU
1499,1313959,Novosergievka,Novosergievka,Orenburg,RU
1500,1313962,Beaufort West,Beaufort West,Western Cape,ZA
1501,1313964,Northern Cape,,Northern Cape,ZA
1502,1313966,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1503,1313967,Eastern Cape,,Eastern Cape,ZA
1504,1314007,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1505,1314010,Western Cape,,Western Cape,ZA
1506,1314011,Prince Albert,Prince Albert,Western Cape,ZA
1507,1314012,Western Cape,,Western Cape,ZA
1508,1314013,Western Cape,,Western Cape,ZA
1509,1314054,Northern Cape,,Northern Cape,ZA
1510,1314055,Polela,Polela,KwaZulu-Natal,ZA
1511,1314056,Polela,Polela,KwaZulu-Natal,ZA
1512,1314057,Polela,Polela,KwaZulu-Natal,ZA
1513,1314059,Western Cape,,Western Cape,ZA
1514,1314155,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1515,1314156,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1516,1314157,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1517,1314159,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1518,1314160,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1519,1314161,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1520,1314166,Graaf-Reinet,Graaf-Reinet,Eastern Cape,ZA
1521,1314181,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1522,1314182,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1523,1314183,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1524,1314184,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1525,1314185,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1526,1314186,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1527,1314187,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
1528,1314227,Beaufort West,Beaufort West,Western Cape,ZA
1529,1314228,Beaufort West,Beaufort West,Western Cape,ZA
1530,1314269,Camdeboo,Camdeboo,Eastern Cape,ZA
1531,1314299,Camdeboo,Camdeboo,Eastern Cape,ZA
1532,1314300,Camdeboo,Camdeboo,Eastern Cape,ZA
1533,1314301,Camdeboo,Camdeboo,Eastern Cape,ZA
1534,1314302,Camdeboo,Camdeboo,Eastern Cape,ZA
1535,1314303,Camdeboo,Camdeboo,Eastern Cape,ZA
1536,1314305,Camdeboo,Camdeboo,Eastern Cape,ZA
